order_week,gmv,sla,product_procurement_sla,s1_fact.order_payment_type_Prepaid,product_mrp,sale_price_per_unit,spec_days,NPS,Stock Index,Total Investment,TV,Digital,Sponsorship,Content Marketing,Online marketing, Affiliates,SEM,Radio,Other,product_analytic_vertical_Binoculars,product_analytic_vertical_BoomBox,product_analytic_vertical_CameraAccessory,product_analytic_vertical_CameraBag,product_analytic_vertical_CameraBattery,product_analytic_vertical_CameraBatteryCharger,product_analytic_vertical_CameraBatteryGrip,product_analytic_vertical_CameraEyeCup,product_analytic_vertical_CameraFilmRolls,product_analytic_vertical_CameraMicrophone,product_analytic_vertical_CameraMount,product_analytic_vertical_CameraRemoteControl,product_analytic_vertical_CameraTripod,product_analytic_vertical_CoolingPad,product_analytic_vertical_DJController,product_analytic_vertical_Dock,product_analytic_vertical_DockingStation,product_analytic_vertical_ExtensionTube,product_analytic_vertical_FMRadio,product_analytic_vertical_Filter,product_analytic_vertical_Flash,product_analytic_vertical_GamePad,product_analytic_vertical_GamingAccessoryKit,product_analytic_vertical_GamingAdapter,product_analytic_vertical_GamingChargingStation,product_analytic_vertical_GamingGun,product_analytic_vertical_GamingHeadset,product_analytic_vertical_GamingKeyboard,product_analytic_vertical_GamingMemoryCard,product_analytic_vertical_GamingMouse,product_analytic_vertical_GamingMousePad,product_analytic_vertical_GamingSpeaker,product_analytic_vertical_HiFiSystem,product_analytic_vertical_HomeAudioSpeaker,product_analytic_vertical_JoystickGamingWheel,product_analytic_vertical_Lens,product_analytic_vertical_MotionController,product_analytic_vertical_SlingBox,product_analytic_vertical_Softbox,product_analytic_vertical_SoundMixer,product_analytic_vertical_Strap,product_analytic_vertical_TVOutCableAccessory,product_analytic_vertical_Telescope,product_analytic_vertical_VoiceRecorder,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm)
59.0,2421043.550137741,6.087526192118222,2.6067986069410787,0.20980189288372103,2379.2035644690604,1449.271677185139,0.14903846153846154,1.7354278103131215,42.137931034482726,1.6569655172413773,0.08917267645362632,0.06595348339243214,0.40432949335069146,0.020578309950836884,0.685943665027894,0.2229316911340648,0.16805619793183346,0.0,0.0,0.03365384615384615,0.03365384615384615,0.03365384615384615,0.028846153846153848,0.03365384615384615,0.03365384615384615,0.0,0.0,0.02403846153846154,0.0,0.02403846153846154,0.03365384615384615,0.028846153846153848,0.0,0.004807692307692308,0.028846153846153848,0.014423076923076924,0.019230769230769232,0.03365384615384615,0.03365384615384615,0.03365384615384615,0.03365384615384615,0.03365384615384615,0.03365384615384615,0.0,0.0,0.03365384615384615,0.03365384615384615,0.03365384615384615,0.03365384615384615,0.028846153846153848,0.009615384615384616,0.03365384615384615,0.03365384615384615,0.004807692307692308,0.03365384615384615,0.0,0.0,0.0,0.014423076923076924,0.028846153846153848,0.03365384615384615,0.03365384615384615,0.03365384615384615,-2.8333333333333335,-11.666666666666666,-7.266666666666667,25.266666666666666,0.0,0.0,2.6666666666666665,2.6666666666666665,2.0
60.0,496014.1200002974,5.808256649374177,2.9918662802324487,0.21345358672124978,3113.9848848049596,1847.0778058243598,0.421875,1.735427810313113,42.13793103448278,1.6569655172413786,0.0891726764536261,0.06595348339243191,0.40432949335069157,0.02057830995083678,0.685943665027893,0.2229316911340651,0.1680561979318343,0.0,0.0,0.09375,0.0,0.0,0.078125,0.109375,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109375,0.109375,0.0,0.0625,0.0,0.0,0.109375,0.03125,0.0,0.03125,0.0,0.0,0.0,0.078125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.833333333333334,-3.5,5.166666666666667,12.833333333333334,0.0,0.0,0.0,0.0,1.3333333333333333
61.0,1310923.0,6.185943733406075,2.816982895947564,0.2577429076047175,2282.7838340380645,1521.7802792342802,0.0,1.735427810313117,42.13793103448278,1.6569655172413809,0.08917267645362621,0.06595348339243204,0.40432949335069207,0.020578309950836787,0.6859436650278927,0.22293169113406494,0.16805619793183418,0.0,0.0,0.05660377358490566,0.0,0.0,0.05660377358490566,0.0660377358490566,0.05660377358490566,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0660377358490566,0.0,0.0,0.009433962264150943,0.0,0.0,0.0,0.03773584905660377,0.04716981132075472,0.0660377358490566,0.02830188679245283,0.03773584905660377,0.0,0.0,0.0660377358490566,0.05660377358490566,0.018867924528301886,0.04716981132075472,0.0660377358490566,0.0,0.0,0.0660377358490566,0.009433962264150943,0.0660377358490566,0.009433962264150943,0.0,0.0,0.0,0.0,0.04716981132075472,0.0,0.0,1.0,-2.25,-0.65,18.65,0.0,12.7,3.0,15.7,3.0
62.0,2192913.002739851,6.2675211068339625,2.549966352520297,0.201438322750953,2350.6846885696687,1552.5232593199955,0.0,1.5950255409859413,33.578228281569416,3.086894942792991,0.28123526439639523,0.06758275388410952,1.258189772503939,0.012704740642474392,0.6028834136319634,0.20256020963142318,0.1675815773578586,0.02556662725890893,0.4685905834859314,0.03664921465968586,0.02617801047120419,0.031413612565445025,0.031413612565445025,0.03664921465968586,0.03664921465968586,0.020942408376963352,0.005235602094240838,0.031413612565445025,0.020942408376963352,0.031413612565445025,0.02617801047120419,0.03664921465968586,0.0,0.020942408376963352,0.02617801047120419,0.015706806282722512,0.020942408376963352,0.031413612565445025,0.031413612565445025,0.03664921465968586,0.03664921465968586,0.03664921465968586,0.031413612565445025,0.010471204188481676,0.0,0.03664921465968586,0.020942408376963352,0.005235602094240838,0.03664921465968586,0.02617801047120419,0.010471204188481676,0.031413612565445025,0.03664921465968586,0.015706806282722512,0.03664921465968586,0.010471204188481676,0.0,0.0,0.0,0.02617801047120419,0.03664921465968586,0.0,0.0,7.625,-3.3333333333333335,2.1999999999999997,15.799999999999999,0.0,0.75,1.75,2.5,2.0
63.0,61987.0,6.626586296966044,1.6166666666666667,0.25427483088875497,1109.2115189873418,517.6320710267229,0.4666666666666667,1.5813080778907618,32.74193548387097,3.2266006912664404,0.29999999999999993,0.06774193548387106,1.341612903225806,0.011935483870967748,0.5947683315990291,0.20056989247311832,0.1675352063822409,0.028064516129032265,0.514372422102374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.333333333333332,4.0,10.166666666666666,7.833333333333333,0.0,9.0,0.0,9.0,0.0
64.0,223506.0,6.906085858585859,2.7513383838383842,0.3115656565656566,3557.0176262626264,1896.2256565656567,0.0,1.5813080778907618,32.74193548387097,3.2266006912664404,0.29999999999999993,0.06774193548387106,1.341612903225806,0.011935483870967748,0.5947683315990291,0.20056989247311832,0.1675352063822409,0.028064516129032265,0.514372422102374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4666666666666667,12.4,3.875,8.9,9.1,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
65.0,2797928.0,6.1395761347832964,2.4232516560433597,0.34481878490830903,2478.679031571771,1545.0776140127543,0.0,1.5813080778907578,32.74193548387099,3.226600691266424,0.29999999999999893,0.06774193548387113,1.3416129032258066,0.011935483870967729,0.5947683315990278,0.20056989247311902,0.1675352063822404,0.02806451612903225,0.5143724221023724,0.035,0.0,0.035,0.025,0.035,0.035,0.0,0.01,0.035,0.015,0.035,0.035,0.03,0.0,0.02,0.03,0.015,0.015,0.035,0.035,0.035,0.035,0.035,0.02,0.005,0.0,0.035,0.035,0.02,0.035,0.02,0.005,0.03,0.035,0.02,0.035,0.015,0.0,0.0,0.005,0.0,0.035,0.035,0.035,12.6,-1.2,5.720000000000001,12.280000000000001,0.0,12.8,0.0,12.8,0.0
68.0,119030.0,6.038192449696073,2.1246885966994657,0.9643009610400914,1273.7065452062734,859.0281676068362,0.0,1.727586833969811,41.40000000000002,1.8949413793103451,0.17350654183958455,0.02906307233493879,0.8102784566980937,0.001162522893397552,0.5504836530960765,0.1897818623471503,0.14066527010110386,0.0,0.0,0.16666666666666666,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19444444444444445,0.19444444444444445,0.0,0.0,0.0,0.0,0.027777777777777776,0.1111111111111111,0.0,0.19444444444444445,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,1.1,9.919999999999998,8.080000000000002,0.0,0.0,0.0,0.0,0.0
69.0,34447.0,5.464126984126984,2.0444444444444443,0.8633333333333334,1249.3888888888891,667.8991005291006,0.0,1.7275868339698115,41.400000000000006,1.8949413793103458,0.17350654183958455,0.029063072334938798,0.810278456698094,0.0011625228933975524,0.5504836530960765,0.18978186234715036,0.1406652701011039,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.2,0.03333333333333333,0.0,0.0,0.03333333333333333,0.16666666666666666,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,19.25,6.0,12.625,5.375,0.0,0.0,0.0,0.0,0.0
70.0,2303760.0,6.026580444158968,2.5685806405411227,0.4232408736536986,1918.2410211537497,1112.965019475231,0.0,1.7275868339698102,41.40000000000006,1.894941379310345,0.1735065418395845,0.029063072334938777,0.8102784566980942,0.0011625228933975504,0.5504836530960754,0.1897818623471502,0.14066527010110397,0.0,0.0,0.044444444444444446,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.05555555555555555,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.05555555555555555,0.06666666666666667,0.044444444444444446,0.044444444444444446,0.03333333333333333,0.0,0.0,0.05555555555555555,0.044444444444444446,0.03333333333333333,0.05555555555555555,0.022222222222222223,0.022222222222222223,0.0,0.05555555555555555,0.03333333333333333,0.05555555555555555,0.011111111111111112,0.0,0.0,0.0,0.022222222222222223,0.044444444444444446,0.0,0.0,14.833333333333334,6.0,10.433333333333334,7.566666666666666,0.0,5.266666666666667,0.0,5.266666666666667,0.0
71.0,2508677.0,5.777619004131515,2.6089529245584275,0.2618520391125764,2486.4897370065673,1532.7292699665925,0.0,1.5260306847212652,39.6129032258065,2.5179677419354802,0.04419354838709676,0.02483870967741939,1.021935483870967,0.025483870967741882,0.7629032258064531,0.21935483870967706,0.2229032258064515,0.03548387096774191,0.16087096774193557,0.047619047619047616,0.0,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.006802721088435374,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.0,0.047619047619047616,0.047619047619047616,0.04081632653061224,0.047619047619047616,0.047619047619047616,0.006802721088435374,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.034013605442176874,0.0,0.0,0.0,0.034013605442176874,0.02040816326530612,0.0,0.0,17.6,6.2,11.919999999999998,6.08,0.0,2.1599999999999997,0.0,2.1599999999999997,0.0
72.0,299105.0,5.35144664669313,2.407272734092204,0.2722856454982786,1569.0675015780168,882.0558067779905,0.0,1.526030684721269,39.612903225806406,2.517967741935482,0.04419354838709678,0.024838709677419336,1.0219354838709689,0.02548387096774194,0.7629032258064512,0.21935483870967745,0.22290322580645142,0.035483870967741915,0.1608709677419356,0.0,0.0,0.0,0.043478260869565216,0.15217391304347827,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.06521739130434782,0.0,0.0,0.0,0.0,0.10869565217391304,0.0,0.0,0.15217391304347827,0.0,0.0,0.0,0.15217391304347827,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,17.25,8.375,12.849999999999998,5.225,0.075,4.25,0.0,4.25,0.0
73.0,2140357.2502639918,5.795546945587887,2.2397311900450454,0.22610890972101075,1896.4704776731633,1105.6964745167743,0.0,1.5260306847212648,39.61290322580654,2.51796774193548,0.04419354838709672,0.024838709677419368,1.0219354838709684,0.025483870967741875,0.762903225806453,0.21935483870967704,0.222903225806452,0.03548387096774187,0.16087096774193557,0.04093567251461988,0.0,0.04093567251461988,0.04093567251461988,0.04093567251461988,0.04093567251461988,0.0,0.0,0.0,0.0,0.0,0.04093567251461988,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.04093567251461988,0.03508771929824561,0.04093567251461988,0.04093567251461988,0.04093567251461988,0.03508771929824561,0.0,0.0,0.04093567251461988,0.03508771929824561,0.04093567251461988,0.04093567251461988,0.029239766081871343,0.005847953216374269,0.023391812865497075,0.04093567251461988,0.04093567251461988,0.04093567251461988,0.03508771929824561,0.0,0.0,0.0,0.029239766081871343,0.04093567251461988,0.03508771929824561,0.005847953216374269,19.75,5.0,12.4,5.6,0.0,0.3,0.0,0.3,0.0
75.0,141598.0,5.990875705426789,2.5301560074005893,0.19107141196924476,3660.595009250737,2027.3702298273506,0.0,1.6838895683458903,39.799999999999976,1.427807214177046,0.05542389610055441,0.04735868355214084,0.8349513591165446,0.0015026875070466427,0.2657099955406201,0.09226743535874858,0.12451719926136483,0.0,0.0,0.05405405405405406,0.0,0.0,0.13513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.13513513513513514,0.0,0.02702702702702703,0.0,0.0,0.0,0.13513513513513514,0.0,0.0,0.13513513513513514,0.0,0.0,0.0,0.13513513513513514,0.05405405405405406,0.13513513513513514,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.166666666666668,15.666666666666666,21.433333333333334,0.0,3.4333333333333336,4.2,0.0,4.2,0.0
76.0,2220968.0,5.99636880474764,2.2393171330729467,0.19815965324862067,1713.133013995884,1038.1619617949561,0.0,1.6838895683458965,39.800000000000104,1.427807214177049,0.05542389610055421,0.04735868355214091,0.8349513591165446,0.0015026875070466375,0.26570999554062047,0.09226743535874833,0.12451719926136524,0.0,0.0,0.05,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.014285714285714285,0.04285714285714286,0.05,0.0,0.0,0.007142857142857143,0.0,0.0,0.03571428571428571,0.05,0.05,0.05,0.05,0.02142857142857143,0.0,0.0,0.05,0.05,0.02857142857142857,0.05,0.03571428571428571,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.014285714285714285,0.05,0.0,0.0,27.666666666666668,13.666666666666666,20.7,0.5666666666666668,3.266666666666667,0.0,0.0,0.0,0.0
77.0,1299688.0,5.971437858328029,2.301758725870945,0.21950567669887933,1963.6205498940024,1272.839163888807,0.0,1.6838895683458968,39.800000000000104,1.427807214177049,0.055423896100554204,0.047358683552140915,0.8349513591165446,0.0015026875070466373,0.2657099955406204,0.09226743535874832,0.12451719926136524,0.0,0.0,0.034722222222222224,0.0,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.04861111111111111,0.0,0.041666666666666664,0.04861111111111111,0.027777777777777776,0.04861111111111111,0.0,0.0,0.04861111111111111,0.04861111111111111,0.0,0.04861111111111111,0.041666666666666664,0.0,0.034722222222222224,0.04861111111111111,0.0,0.04861111111111111,0.006944444444444444,0.0,0.006944444444444444,0.027777777777777776,0.027777777777777776,0.04861111111111111,0.04861111111111111,0.013888888888888888,28.75,13.75,21.3,0.425,3.7249999999999996,1.1,0.0,1.1,0.0
78.0,2425776.0,5.860531710292257,2.4606076582389553,0.23265050512804,2029.4077886221362,1251.2912062650178,0.0,1.6838895683458952,39.80000000000012,1.4278072141770493,0.0554238961005543,0.04735868355214094,0.8349513591165434,0.0015026875070466364,0.2657099955406201,0.09226743535874825,0.1245171992613653,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.041666666666666664,0.0,0.0,0.011904761904761904,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.03571428571428571,0.041666666666666664,0.0,0.0,0.041666666666666664,0.041666666666666664,0.03571428571428571,0.041666666666666664,0.041666666666666664,0.011904761904761904,0.0,0.041666666666666664,0.03571428571428571,0.041666666666666664,0.005952380952380952,0.0,0.0,0.0,0.041666666666666664,0.02976190476190476,0.041666666666666664,0.005952380952380952,31.7,16.4,24.08,0.0,6.08,0.64,0.0,0.64,0.0
79.0,777846.0,5.296557835273281,2.402367422035271,0.1958086549889922,1745.7082469606419,1005.2401914118647,0.0,1.6838895683458905,39.80000000000004,1.4278072141770477,0.05542389610055439,0.04735868355214077,0.8349513591165445,0.001502687507046643,0.2657099955406204,0.09226743535874865,0.12451719926136494,0.0,0.0,0.05128205128205128,0.0,0.0,0.05128205128205128,0.05128205128205128,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.0,0.02564102564102564,0.0,0.0,0.05128205128205128,0.038461538461538464,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.0,0.0,0.05128205128205128,0.05128205128205128,0.01282051282051282,0.05128205128205128,0.01282051282051282,0.0,0.0,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.038461538461538464,0.0,0.0,0.0,0.01282051282051282,0.05128205128205128,0.0,0.0,32.25,16.5,24.4,0.0,6.4,1.0,0.0,1.0,0.0
27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,13.2,19.36,0.1,1.46,0.0,0.0,0.0,0.0
32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2,16.0,21.65,0.0,3.65,0.27999999999999997,0.0,0.27999999999999997,0.0
33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.625,18.25,23.95,0.0,5.95,2.9,0.0,2.9,0.0
34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.416666666666668,18.416666666666668,23.45,0.0,5.45,5.133333333333334,0.0,5.133333333333334,0.0
35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,16.5,20.25,0.75,3.0,0.0,0.0,0.0,0.0
51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.333333333333333,-4.5,-0.1,18.1,0.0,2.3333333333333335,0.0,2.3333333333333335,0.0
58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.125,-1.6666666666666667,3.2000000000000006,14.799999999999999,0.0,2.65,0.0,2.65,0.0
66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,2.7142857142857144,6.871428571428571,11.12857142857143,0.0,2.8285714285714283,0.5428571428571428,3.371428571428571,0.0
67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.125,-3.625,1.25,16.75,0.0,2.35,0.55,2.9000000000000004,0.0
74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.166666666666668,16.083333333333332,23.149999999999995,0.0,5.15,0.3666666666666667,0.0,0.3666666666666667,0.0
